item_name,base_price,pos_id,available,description,modifiers_json
American Cheese Sandwich,5.19,40bc03af-ddef-4668-9705-ffb961d8d44a,Yes,Bagel with a slice of American cheese (Does not come melted),"[{""group_name"": ""Type of Bagel"", ""required"": true, ""modifiers"": [{""name"": ""Croissant"", ""modifier_id"": ""2c65dc2a-428c-4476-89ae-3bb5c35dd165"", ""price"": 3.99}, {""name"": ""Poppy Seed Bagel"", ""modifier_id"": ""c644492e-020e-46f3-a0e1-6884462a10f9"", ""price"": null}, {""name"": ""Everything Bagel"", ""modifier_id"": ""d7d65300-1c21-46dd-8303-eac7c73382db"", ""price"": null}, {""name"": ""Plain Bagel"", ""modifier_id"": ""4537045b-ce1f-49f6-bbb9-2fd5a743052d"", ""price"": null}, {""name"": ""Onion Bagel"", ""modifier_id"": ""3b7d3ad3-a000-47e4-8c91-6105c28ae4f3"", ""price"": null}, {""name"": ""Salted Bagel"", ""modifier_id"": ""40209e83-f12b-4a92-888c-9854b208f6fb"", ""price"": null}, {""name"": ""Sesame Bagel"", ""modifier_id"": ""7257fb20-2a6d-48ef-8613-7987ed18be1c"", ""price"": null}, {""name"": ""Whole Wheat Everything Bagel"", ""modifier_id"": ""0f568b33-9015-4b6a-bb51-cc1efbcaf3d3"", ""price"": null}, {""name"": ""Whole Wheat Sesame Bagel"", ""modifier_id"": ""14ff0f97-f91a-4b73-873b-6a7e4474603c"", ""price"": null}, {""name"": ""Whole Wheat Plain Bagel"", ""modifier_id"": ""8c67a21f-694c-45a0-950f-e79f7382447c"", ""price"": null}, {""name"": ""Sourdough Sandwich"", ""modifier_id"": ""8e284937-caf7-40e7-8197-03caf642a208"", ""price"": 3.99}, {""name"": ""No Bagel"", ""modifier_id"": ""8071e131-8d0b-4262-beb0-b18468f3a02f"", ""price"": null}, {""name"": ""Baguette"", ""modifier_id"": ""d7d24d97-1dee-40c4-ab7a-58b5e8ca7766"", ""price"": 2.0}, {""name"": ""Whole Wheat Baguette"", ""modifier_id"": ""8b45613b-2ba5-4dce-b483-6d791ad0518d"", ""price"": 2.0}, {""name"": ""Assorted"", ""modifier_id"": ""0d93b92d-1dfb-4777-ab31-29b3a72f4498"", ""price"": null}, {""name"": ""Garlic Bagel"", ""modifier_id"": ""e75566c6-5296-4008-b6ce-67a73f909e37"", ""price"": null}]}, {""group_name"": ""Vegetables Choose Up To 3"", ""required"": false, ""modifiers"": [{""name"": ""Tomatoes Sliced"", ""modifier_id"": ""5109b38b-839f-4746-a5aa-c31a1864abf0"", ""price"": null}, {""name"": ""Pickles"", ""modifier_id"": ""dc429568-7fe6-47da-9c46-0339253c3e8a"", ""price"": null}, {""name"": ""Cucumbers"", ""modifier_id"": ""f0bf5f82-f055-49f6-9bd2-d531102a88e5"", ""price"": null}, {""name"": ""Peppers Red"", ""modifier_id"": ""984e596a-ad75-4bae-9448-c66809e83c3b"", ""price"": null}, {""name"": ""Sliced Hot Peppers"", ""modifier_id"": ""93ee1414-d992-4318-93dc-c3018892091c"", ""price"": null}, {""name"": ""Corn"", ""modifier_id"": ""715ee77e-52eb-47f4-b8b2-b2c0ef2c9001"", ""price"": null}, {""name"": ""Mushrooms Sliced"", ""modifier_id"": ""9a2c6dfe-f379-4435-8451-94332436273c"", ""price"": null}, {""name"": ""Olives Black"", ""modifier_id"": ""45555e01-2ff8-4cc6-bf02-e77e195ffc4e"", ""price"": null}, {""name"": ""Olives Green"", ""modifier_id"": ""ba2393f0-a35a-41e0-b7d2-8d3b86c90696"", ""price"": null}, {""name"": ""Onions Red"", ""modifier_id"": ""fb8a4d18-7c2f-4c60-a38e-9734e92fd3d9"", ""price"": null}, {""name"": ""Radish"", ""modifier_id"": ""b565ebe6-4253-4e33-bf82-0245bbb3991b"", ""price"": null}, {""name"": ""Chickpeas"", ""modifier_id"": ""388765d3-1440-4e56-a4ae-4425f7a3667a"", ""price"": null}, {""name"": ""Peppers Orange"", ""modifier_id"": ""14ac76a6-8273-4201-bf9c-f70728e30e1c"", ""price"": null}, {""name"": ""Tomatoes Cherry"", ""modifier_id"": ""b59fc840-4188-430c-af33-fc5480574e29"", ""price"": null}, {""name"": ""Sweet Potatoes"", ""modifier_id"": ""903b37fe-1f99-4fbb-894a-638356700a74"", ""price"": 0.5}, {""name"": ""Israeli Salad"", ""modifier_id"": ""83270a1c-8498-41c2-ab57-15390206a3a8"", ""price"": null}, {""name"": ""Jalapeno"", ""modifier_id"": ""c9f7565b-895b-4f11-9a9b-a1ddb5fe4c80"", ""price"": 0.5}, {""name"": ""Spicy Olives"", ""modifier_id"": ""eb0c7e1f-4158-41e3-a7fa-a98a6e79d328"", ""price"": null}, {""name"": ""Lettuce"", ""modifier_id"": ""5a4e8978-8bc9-49b0-881d-fddf41c0edd4"", ""price"": null}, {""name"": ""Roasted Eggplant"", ""modifier_id"": ""75f09a89-8c10-40fa-944a-f009b369a352"", ""price"": 0.5}, {""name"": ""Fried Onions"", ""modifier_id"": ""b75fc441-8464-4f82-919e-a09c3010712f"", ""price"": 0.5}, {""name"": ""Alfalfa Sprouts"", ""modifier_id"": ""53442163-e589-4e22-bf81-f229b01aa653"", ""price"": null}]}, {""group_name"": ""Extra Vegetables"", ""required"": false, ""modifiers"": [{""name"": ""Tomatoes Sliced"", ""modifier_id"": ""a212592f-42ba-44d7-9cdf-cb82dadac04d"", ""price"": 0.35}, {""name"": ""Pickles"", ""modifier_id"": ""b2a6f3f7-2746-43c1-8df5-d886e7a76b43"", ""price"": 0.35}, {""name"": ""Cucumbers"", ""modifier_id"": ""5c6492b1-5661-46f9-a15b-9cf6e65b026e"", ""price"": 0.35}, {""name"": ""Peppers Red"", ""modifier_id"": ""1a6ecc0b-92d2-46ab-91d3-de7923710933"", ""price"": 0.35}, {""name"": ""Sliced Hot Peppers"", ""modifier_id"": ""0416f92f-25a4-4b68-ac7d-e082d6a5aa6f"", ""price"": 0.35}, {""name"": ""Corn"", ""modifier_id"": ""d476e0b6-bc50-4267-b25e-485a3550239b"", ""price"": 0.35}, {""name"": ""Mushrooms Sliced"", ""modifier_id"": ""4dcea578-4560-4e74-86f0-8e1b0ad13359"", ""price"": 0.35}, {""name"": ""Olives Black"", ""modifier_id"": ""30d0cb2b-61ad-4b36-9f84-98f3287104e4"", ""price"": 0.35}, {""name"": ""Olives Green"", ""modifier_id"": ""ff737720-0e92-440f-927d-ae8888ee6c32"", ""price"": 0.35}, {""name"": ""Onions Red"", ""modifier_id"": ""3ac5a2ba-2f38-488b-b104-80bbb7cac623"", ""price"": 0.35}, {""name"": ""Onions Sauteed"", ""modifier_id"": ""782dc778-68f2-473b-95a6-ffee0572a1d2"", ""price"": 0.75}, {""name"": ""Radish"", ""modifier_id"": ""ffeb656a-74ff-4715-8057-de23623f02d5"", ""price"": 0.35}, {""name"": ""Chickpeas"", ""modifier_id"": ""b1de1d12-b598-4f0c-89ee-430ddbe77b01"", ""price"": 0.35}, {""name"": ""Mushrooms Sauteed"", ""modifier_id"": ""de33aec7-f97a-474c-819b-47d1945f1338"", ""price"": 0.75}, {""name"": ""Peppers Orange"", ""modifier_id"": ""ad582867-2cce-43e7-b75d-f62b03a88b6d"", ""price"": 0.35}, {""name"": ""Tomatoes Cherry"", ""modifier_id"": ""90f19649-0085-4995-a914-0d6c8bfa3912"", ""price"": 0.35}, {""name"": ""Sweet Potatoes"", ""modifier_id"": ""3403f0e4-8276-4d27-86f8-814da636c696"", ""price"": 0.75}, {""name"": ""Sliced Avocado"", ""modifier_id"": ""c3a52d2f-f7dd-4c49-8abf-c49b450a5d64"", ""price"": 2.5}, {""name"": ""Charif"", ""modifier_id"": ""2c07866c-4ede-49df-a9ce-4086c32b2a49"", ""price"": null}, {""name"": ""Lettuce"", ""modifier_id"": ""34795d24-060f-49ae-9a02-9cd95274b9f1"", ""price"": 0.35}, {""name"": ""Grilled Eggplant"", ""modifier_id"": ""6a3ba60f-5408-4380-8719-77db4d77fda6"", ""price"": 0.75}, {""name"": ""Jalapeno"", ""modifier_id"": ""c9f7565b-895b-4f11-9a9b-a1ddb5fe4c80"", ""price"": 0.5}, {""name"": ""Spicy Olives"", ""modifier_id"": ""13c52ef7-92c3-4fd0-b70b-2d90088765e8"", ""price"": 0.5}, {""name"": ""Fried Onions"", ""modifier_id"": ""bcec73a8-6901-4d75-a5a3-b5f4e70f6dba"", ""price"": 0.5}, {""name"": ""Arugula"", ""modifier_id"": ""7a776445-abee-41ad-919a-40fab970d955"", ""price"": 1.0}, {""name"": ""Spinach"", ""modifier_id"": ""aa9d1822-a7e0-4003-8634-87e230a2dab3"", ""price"": 1.0}, {""name"": ""Alfalfa Sprouts"", ""modifier_id"": ""b64ef7f7-1caa-4ab7-a130-f53de4a094d3"", ""price"": 0.5}, {""name"": ""Baby Corn"", ""modifier_id"": ""351823d9-89c3-41c7-8fdb-faa34927a724"", ""price"": null}]}, {""group_name"": ""Toast / Cheese option"", ""required"": true, ""modifiers"": [{""name"": ""Toasted"", ""modifier_id"": ""e6d8d93b-25eb-4928-9cbd-0a8e24968a3f"", ""price"": null}, {""name"": ""Double Toasted"", ""modifier_id"": ""93eb5521-a335-4f9a-b9f7-6ddda6d1976b"", ""price"": null}, {""name"": ""Not Toasted"", ""modifier_id"": ""eeecda1b-a6f9-45dc-ac4b-52d8d74c1b55"", ""price"": null}, {""name"": ""Melt The Cheese"", ""modifier_id"": ""b87cd103-654d-408f-8c93-9830991dd7bc"", ""price"": 1.0}]}, {""group_name"": ""Additional Spreads on Bagel"", ""required"": false, ""modifiers"": [{""name"": ""Butter"", ""modifier_id"": ""38072741-ab9b-4b35-b2b3-65d64718d316"", ""price"": 0.5}, {""name"": ""Tuna"", ""modifier_id"": ""bdf925bb-53b7-4f60-a6c0-87cd902091c2"", ""price"": 2.0}, {""name"": ""Cream Cheese"", ""modifier_id"": ""8264aeac-8935-4feb-9135-ba5e58288c83"", ""price"": 0.99}, {""name"": ""Scallion Cream Cheese"", ""modifier_id"": ""08947c74-9514-4b36-a5c1-66de9f047863"", ""price"": 2.0}, {""name"": ""Vegetable Cream Cheese"", ""modifier_id"": ""dc2975f1-97df-4deb-a2b5-dff766e751f5"", ""price"": 2.0}, {""name"": ""Cream Cheese & Lox Spread"", ""modifier_id"": ""0269e0aa-b2b4-40ed-9bfa-4d6f0710ab56"", ""price"": 2.99}, {""name"": ""Lox Spread"", ""modifier_id"": ""0c0175ff-a8ec-4d6d-8c43-eb0081652024"", ""price"": 2.0}, {""name"": ""Egg Salad"", ""modifier_id"": ""c75543a4-0b98-4c52-8aaa-e4cd19395d5c"", ""price"": 2.0}, {""name"": ""Sliced Avocado"", ""modifier_id"": ""c3a52d2f-f7dd-4c49-8abf-c49b450a5d64"", ""price"": 2.5}, {""name"": ""Lox"", ""modifier_id"": ""f9b83999-685a-41a2-8790-5f6ad8e9d448"", ""price"": 5.0}, {""name"": ""Peanut Butter Jelly"", ""modifier_id"": ""845a5486-6fae-4a35-a97e-7a555317ab6a"", ""price"": 2.0}, {""name"": ""Vegetable Tuna"", ""modifier_id"": ""856fa564-e18f-433b-910f-a8bb0046308f"", ""price"": 2.0}, {""name"": ""Mayo"", ""modifier_id"": ""2d4e115e-aad1-42e6-93ed-8a0a5ba1f858"", ""price"": null}]}]"
Avocado Sandwich,8.45,629efa1e-7638-48c8-91a0-035f16dc1768,Yes,,"[{""group_name"": ""Type of Bagel"", ""required"": true, ""modifiers"": [{""name"": ""Croissant"", ""modifier_id"": ""2c65dc2a-428c-4476-89ae-3bb5c35dd165"", ""price"": 3.99}, {""name"": ""Poppy Seed Bagel"", ""modifier_id"": ""c644492e-020e-46f3-a0e1-6884462a10f9"", ""price"": null}, {""name"": ""Everything Bagel"", ""modifier_id"": ""d7d65300-1c21-46dd-8303-eac7c73382db"", ""price"": null}, {""name"": ""Plain Bagel"", ""modifier_id"": ""4537045b-ce1f-49f6-bbb9-2fd5a743052d"", ""price"": null}, {""name"": ""Onion Bagel"", ""modifier_id"": ""3b7d3ad3-a000-47e4-8c91-6105c28ae4f3"", ""price"": null}, {""name"": ""Salted Bagel"", ""modifier_id"": ""40209e83-f12b-4a92-888c-9854b208f6fb"", ""price"": null}, {""name"": ""Sesame Bagel"", ""modifier_id"": ""7257fb20-2a6d-48ef-8613-7987ed18be1c"", ""price"": null}, {""name"": ""Whole Wheat Everything Bagel"", ""modifier_id"": ""0f568b33-9015-4b6a-bb51-cc1efbcaf3d3"", ""price"": null}, {""name"": ""Whole Wheat Sesame Bagel"", ""modifier_id"": ""14ff0f97-f91a-4b73-873b-6a7e4474603c"", ""price"": null}, {""name"": ""Whole Wheat Plain Bagel"", ""modifier_id"": ""8c67a21f-694c-45a0-950f-e79f7382447c"", ""price"": null}, {""name"": ""Sourdough Sandwich"", ""modifier_id"": ""8e284937-caf7-40e7-8197-03caf642a208"", ""price"": 3.99}, {""name"": ""No Bagel"", ""modifier_id"": ""8071e131-8d0b-4262-beb0-b18468f3a02f"", ""price"": null}, {""name"": ""Baguette"", ""modifier_id"": ""d7d24d97-1dee-40c4-ab7a-58b5e8ca7766"", ""price"": 2.0}, {""name"": ""Whole Wheat Baguette"", ""modifier_id"": ""8b45613b-2ba5-4dce-b483-6d791ad0518d"", ""price"": 2.0}, {""name"": ""Assorted"", ""modifier_id"": ""0d93b92d-1dfb-4777-ab31-29b3a72f4498"", ""price"": null}, {""name"": ""Garlic Bagel"", ""modifier_id"": ""e75566c6-5296-4008-b6ce-67a73f909e37"", ""price"": null}]}, {""group_name"": ""Vegetables Choose Up To 3"", ""required"": false, ""modifiers"": [{""name"": ""Tomatoes Sliced"", ""modifier_id"": ""5109b38b-839f-4746-a5aa-c31a1864abf0"", ""price"": null}, {""name"": ""Pickles"", ""modifier_id"": ""dc429568-7fe6-47da-9c46-0339253c3e8a"", ""price"": null}, {""name"": ""Cucumbers"", ""modifier_id"": ""f0bf5f82-f055-49f6-9bd2-d531102a88e5"", ""price"": null}, {""name"": ""Peppers Red"", ""modifier_id"": ""984e596a-ad75-4bae-9448-c66809e83c3b"", ""price"": null}, {""name"": ""Sliced Hot Peppers"", ""modifier_id"": ""93ee1414-d992-4318-93dc-c3018892091c"", ""price"": null}, {""name"": ""Corn"", ""modifier_id"": ""715ee77e-52eb-47f4-b8b2-b2c0ef2c9001"", ""price"": null}, {""name"": ""Mushrooms Sliced"", ""modifier_id"": ""9a2c6dfe-f379-4435-8451-94332436273c"", ""price"": null}, {""name"": ""Olives Black"", ""modifier_id"": ""45555e01-2ff8-4cc6-bf02-e77e195ffc4e"", ""price"": null}, {""name"": ""Olives Green"", ""modifier_id"": ""ba2393f0-a35a-41e0-b7d2-8d3b86c90696"", ""price"": null}, {""name"": ""Onions Red"", ""modifier_id"": ""fb8a4d18-7c2f-4c60-a38e-9734e92fd3d9"", ""price"": null}, {""name"": ""Radish"", ""modifier_id"": ""b565ebe6-4253-4e33-bf82-0245bbb3991b"", ""price"": null}, {""name"": ""Chickpeas"", ""modifier_id"": ""388765d3-1440-4e56-a4ae-4425f7a3667a"", ""price"": null}, {""name"": ""Peppers Orange"", ""modifier_id"": ""14ac76a6-8273-4201-bf9c-f70728e30e1c"", ""price"": null}, {""name"": ""Tomatoes Cherry"", ""modifier_id"": ""b59fc840-4188-430c-af33-fc5480574e29"", ""price"": null}, {""name"": ""Sweet Potatoes"", ""modifier_id"": ""903b37fe-1f99-4fbb-894a-638356700a74"", ""price"": 0.5}, {""name"": ""Israeli Salad"", ""modifier_id"": ""83270a1c-8498-41c2-ab57-15390206a3a8"", ""price"": null}, {""name"": ""Jalapeno"", ""modifier_id"": ""c9f7565b-895b-4f11-9a9b-a1ddb5fe4c80"", ""price"": 0.5}, {""name"": ""Spicy Olives"", ""modifier_id"": ""eb0c7e1f-4158-41e3-a7fa-a98a6e79d328"", ""price"": null}, {""name"": ""Lettuce"", ""modifier_id"": ""5a4e8978-8bc9-49b0-881d-fddf41c0edd4"", ""price"": null}, {""name"": ""Roasted Eggplant"", ""modifier_id"": ""75f09a89-8c10-40fa-944a-f009b369a352"", ""price"": 0.5}, {""name"": ""Fried Onions"", ""modifier_id"": ""b75fc441-8464-4f82-919e-a09c3010712f"", ""price"": 0.5}, {""name"": ""Alfalfa Sprouts"", ""modifier_id"": ""53442163-e589-4e22-bf81-f229b01aa653"", ""price"": null}]}, {""group_name"": ""Toast Option"", ""required"": false, ""modifiers"": [{""name"": ""Toasted"", ""modifier_id"": ""e6d8d93b-25eb-4928-9cbd-0a8e24968a3f"", ""price"": null}, {""name"": ""Lightly Toasted"", ""modifier_id"": ""665c351e-4f26-48c4-b00d-b3dccdea9004"", ""price"": null}, {""name"": ""Double Toasted"", ""modifier_id"": ""93eb5521-a335-4f9a-b9f7-6ddda6d1976b"", ""price"": null}, {""name"": ""Not Toasted"", ""modifier_id"": ""eeecda1b-a6f9-45dc-ac4b-52d8d74c1b55"", ""price"": null}, {""name"": ""Scoop Out Inside"", ""modifier_id"": ""48360192-61d9-47e1-b106-f368c32efc8b"", ""price"": null}, {""name"": ""Sliced"", ""modifier_id"": ""e0834b75-38df-4739-8000-7e56e7a6f159"", ""price"": null}]}, {""group_name"": ""Extra Vegetables"", ""required"": false, ""modifiers"": [{""name"": ""Tomatoes Sliced"", ""modifier_id"": ""a212592f-42ba-44d7-9cdf-cb82dadac04d"", ""price"": 0.35}, {""name"": ""Pickles"", ""modifier_id"": ""b2a6f3f7-2746-43c1-8df5-d886e7a76b43"", ""price"": 0.35}, {""name"": ""Cucumbers"", ""modifier_id"": ""5c6492b1-5661-46f9-a15b-9cf6e65b026e"", ""price"": 0.35}, {""name"": ""Peppers Red"", ""modifier_id"": ""1a6ecc0b-92d2-46ab-91d3-de7923710933"", ""price"": 0.35}, {""name"": ""Sliced Hot Peppers"", ""modifier_id"": ""0416f92f-25a4-4b68-ac7d-e082d6a5aa6f"", ""price"": 0.35}, {""name"": ""Corn"", ""modifier_id"": ""d476e0b6-bc50-4267-b25e-485a3550239b"", ""price"": 0.35}, {""name"": ""Mushrooms Sliced"", ""modifier_id"": ""4dcea578-4560-4e74-86f0-8e1b0ad13359"", ""price"": 0.35}, {""name"": ""Olives Black"", ""modifier_id"": ""30d0cb2b-61ad-4b36-9f84-98f3287104e4"", ""price"": 0.35}, {""name"": ""Olives Green"", ""modifier_id"": ""ff737720-0e92-440f-927d-ae8888ee6c32"", ""price"": 0.35}, {""name"": ""Onions Red"", ""modifier_id"": ""3ac5a2ba-2f38-488b-b104-80bbb7cac623"", ""price"": 0.35}, {""name"": ""Onions Sauteed"", ""modifier_id"": ""782dc778-68f2-473b-95a6-ffee0572a1d2"", ""price"": 0.75}, {""name"": ""Radish"", ""modifier_id"": ""ffeb656a-74ff-4715-8057-de23623f02d5"", ""price"": 0.35}, {""name"": ""Chickpeas"", ""modifier_id"": ""b1de1d12-b598-4f0c-89ee-430ddbe77b01"", ""price"": 0.35}, {""name"": ""Mushrooms Sauteed"", ""modifier_id"": ""de33aec7-f97a-474c-819b-47d1945f1338"", ""price"": 0.75}, {""name"": ""Peppers Orange"", ""modifier_id"": ""ad582867-2cce-43e7-b75d-f62b03a88b6d"", ""price"": 0.35}, {""name"": ""Tomatoes Cherry"", ""modifier_id"": ""90f19649-0085-4995-a914-0d6c8bfa3912"", ""price"": 0.35}, {""name"": ""Sweet Potatoes"", ""modifier_id"": ""3403f0e4-8276-4d27-86f8-814da636c696"", ""price"": 0.75}, {""name"": ""Sliced Avocado"", ""modifier_id"": ""c3a52d2f-f7dd-4c49-8abf-c49b450a5d64"", ""price"": 2.5}, {""name"": ""Charif"", ""modifier_id"": ""2c07866c-4ede-49df-a9ce-4086c32b2a49"", ""price"": null}, {""name"": ""Lettuce"", ""modifier_id"": ""34795d24-060f-49ae-9a02-9cd95274b9f1"", ""price"": 0.35}, {""name"": ""Grilled Eggplant"", ""modifier_id"": ""6a3ba60f-5408-4380-8719-77db4d77fda6"", ""price"": 0.75}, {""name"": ""Jalapeno"", ""modifier_id"": ""c9f7565b-895b-4f11-9a9b-a1ddb5fe4c80"", ""price"": 0.5}, {""name"": ""Spicy Olives"", ""modifier_id"": ""13c52ef7-92c3-4fd0-b70b-2d90088765e8"", ""price"": 0.5}, {""name"": ""Fried Onions"", ""modifier_id"": ""bcec73a8-6901-4d75-a5a3-b5f4e70f6dba"", ""price"": 0.5}, {""name"": ""Arugula"", ""modifier_id"": ""7a776445-abee-41ad-919a-40fab970d955"", ""price"": 1.0}, {""name"": ""Spinach"", ""modifier_id"": ""aa9d1822-a7e0-4003-8634-87e230a2dab3"", ""price"": 1.0}, {""name"": ""Alfalfa Sprouts"", ""modifier_id"": ""b64ef7f7-1caa-4ab7-a130-f53de4a094d3"", ""price"": 0.5}, {""name"": ""Baby Corn"", ""modifier_id"": ""351823d9-89c3-41c7-8fdb-faa34927a724"", ""price"": null}]}, {""group_name"": ""Salad Dressings"", ""required"": false, ""modifiers"": [{""name"": ""Garlic Mayo"", ""modifier_id"": ""40058de3-214c-4d83-8383-90dabcde6c41"", ""price"": null}, {""name"": ""Caesar"", ""modifier_id"": ""0e01302f-cfe2-4acb-b949-adad7b0f6e2e"", ""price"": null}, {""name"": ""Spicy Mayo"", ""modifier_id"": ""4ab0d3ee-9ff1-4dca-b78a-e63ef19fd698"", ""price"": null}, {""name"": ""Nish Nosh"", ""modifier_id"": ""e6af9579-825a-49d9-bcf8-131d705695b0"", ""price"": null}, {""name"": ""Oil, Salt, Pepper"", ""modifier_id"": ""8f2c1fb1-e97a-413e-836d-7f5798782d9d"", ""price"": null}, {""name"": ""Honey Mustard"", ""modifier_id"": ""00c8e814-7c43-481b-bdb6-84ee67a4108b"", ""price"": null}, {""name"": ""Italian"", ""modifier_id"": ""40605af8-9822-454b-a9eb-dcba3bf9dfaf"", ""price"": null}, {""name"": ""Thousand Island"", ""modifier_id"": ""2525c9f8-3a6c-49fc-9ce7-9e0ac25c6ad1"", ""price"": null}, {""name"": ""Balsamic"", ""modifier_id"": ""9b13e495-f777-4960-bce4-9faf387adbe7"", ""price"": null}, {""name"": ""Charif"", ""modifier_id"": ""a0d94243-d429-4263-85cd-1451f03c31ca"", ""price"": null}, {""name"": ""Mayo"", ""modifier_id"": ""742ed96b-1727-4412-a2d0-5859ab267643"", ""price"": null}]}, {""group_name"": ""Cheese Options"", ""required"": false, ""modifiers"": [{""name"": ""Mozzarella Cheese"", ""modifier_id"": ""d6beb504-f48b-4b58-98fe-afaa18ec1da0"", ""price"": 1.0}, {""name"": ""American Cheese (Omelet)"", ""modifier_id"": ""b1c89c65-71fa-413c-9afa-08b3df452a07"", ""price"": 1.0}, {""name"": ""Feta Cheese"", ""modifier_id"": ""d90bfe7d-8535-4102-ab66-323bcef746c8"", ""price"": 1.0}]}, {""group_name"": ""Avocado Type"", ""required"": true, ""modifiers"": [{""name"": ""Sliced Avocado"", ""modifier_id"": ""491220d3-7328-4f27-a846-d6cc54ecb059"", ""price"": null}, {""name"": ""Guacamole"", ""modifier_id"": ""fb36ab9d-6abd-476e-a3f9-8bef451cd1c4"", ""price"": null}]}, {""group_name"": ""Additional Spreads on Bagel"", ""required"": false, ""modifiers"": [{""name"": ""Butter"", ""modifier_id"": ""38072741-ab9b-4b35-b2b3-65d64718d316"", ""price"": 0.5}, {""name"": ""Tuna"", ""modifier_id"": ""bdf925bb-53b7-4f60-a6c0-87cd902091c2"", ""price"": 2.0}, {""name"": ""Cream Cheese"", ""modifier_id"": ""8264aeac-8935-4feb-9135-ba5e58288c83"", ""price"": 0.99}, {""name"": ""Scallion Cream Cheese"", ""modifier_id"": ""08947c74-9514-4b36-a5c1-66de9f047863"", ""price"": 2.0}, {""name"": ""Vegetable Cream Cheese"", ""modifier_id"": ""dc2975f1-97df-4deb-a2b5-dff766e751f5"", ""price"": 2.0}, {""name"": ""Cream Cheese & Lox Spread"", ""modifier_id"": ""0269e0aa-b2b4-40ed-9bfa-4d6f0710ab56"", ""price"": 2.99}, {""name"": ""Lox Spread"", ""modifier_id"": ""0c0175ff-a8ec-4d6d-8c43-eb0081652024"", ""price"": 2.0}, {""name"": ""Egg Salad"", ""modifier_id"": ""c75543a4-0b98-4c52-8aaa-e4cd19395d5c"", ""price"": 2.0}, {""name"": ""Sliced Avocado"", ""modifier_id"": ""c3a52d2f-f7dd-4c49-8abf-c49b450a5d64"", ""price"": 2.5}, {""name"": ""Lox"", ""modifier_id"": ""f9b83999-685a-41a2-8790-5f6ad8e9d448"", ""price"": 5.0}, {""name"": ""Peanut Butter Jelly"", ""modifier_id"": ""845a5486-6fae-4a35-a97e-7a555317ab6a"", ""price"": 2.0}, {""name"": ""Vegetable Tuna"", ""modifier_id"": ""856fa564-e18f-433b-910f-a8bb0046308f"", ""price"": 2.0}, {""name"": ""Mayo"", ""modifier_id"": ""2d4e115e-aad1-42e6-93ed-8a0a5ba1f858"", ""price"": null}]}]"
